439200.00s | Azul | Pos: (-1.07e+10, 9.92e+10) | Vel: (-2.28e+04, -3.33e+03) | Acel: (5.06e-03, -7.08e-03)
446400.00s | Vermelho | Pos: (-3.10e+11, 9.11e+09) | Vel: (1.11e+03, 2.02e+04) | Acel: (2.51e-03, 3.96e-04)
446400.00s | Verde | Pos: (9.93e+10, 9.55e+09) | Vel: (-2.95e+03, 2.20e+04) | Acel: (-6.72e-03, 4.18e-03)
446400.00s | Azul | Pos: (-1.08e+10, 9.92e+10) | Vel: (-2.28e+04, -3.38e+03) | Acel: (5.07e-03, -7.07e-03)
453600.00s | Vermelho | Pos: (-3.10e+11, 9.26e+09) | Vel: (1.13e+03, 2.02e+04) | Acel: (2.51e-03, 3.97e-04)
453600.00s | Verde | Pos: (9.93e+10, 9.70e+09) | Vel: (-3.00e+03, 2.20e+04) | Acel: (-6.73e-03, 4.17e-03)
453600.00s | Azul | Pos: (-1.10e+10, 9.92e+10) | Vel: (-2.28e+04, -3.43e+03) | Acel: (5.07e-03, -7.06e-03)
460800.00s | Vermelho | Pos: (-3.10e+11, 9.40e+09) | Vel: (1.15e+03, 2.02e+04) | Acel: (2.51e-03, 3.97e-04)
460800.00s | Verde | Pos: (9.93e+10, 9.86e+09) | Vel: (-3.05e+03, 2.21e+04) | Acel: (-6.73e-03, 4.17e-03)
460800.00s | Azul | Pos: (-1.12e+10, 9.92e+10) | Vel: (-2.27e+04, -3.48e+03) | Acel: (5.08e-03, -7.04e-03)
468000.00s | Vermelho | Pos: (-3.10e+11, 9.55e+09) | Vel: (1.16e+03, 2.02e+04) | Acel: (2.51e-03, 3.97e-04)
468000.00s | Verde | Pos: (9.93e+10, 1.00e+10) | Vel: (-3.10e+03, 2.21e+04) | Acel: (-6.74e-03, 4.16e-03)
468000.00s | Azul | Pos: (-1.13e+10, 9.91e+10) | Vel: (-2.27e+04, -3.53e+03) | Acel: (5.09e-03, -7.03e-03)
475200.00s | Vermelho | Pos: (-3.10e+11, 9.69e+09) | Vel: (1.18e+03, 2.02e+04) | Acel: (2.51e-03, 3.97e-04)
475200.00s | Verde | Pos: (9.92e+10, 1.02e+10) | Vel: (-3.15e+03, 2.21e+04) | Acel: (-6.75e-03, 4.15e-03)
475200.00s | Azul | Pos: (-1.15e+10, 9.91e+10) | Vel: (-2.26e+04, -3.58e+03) | Acel: (5.10e-03, -7.02e-03)
482400.00s | Vermelho | Pos: (-3.10e+11, 9.84e+09) | Vel: (1.20e+03, 2.02e+04) | Acel: (2.52e-03, 3.97e-04)
482400.00s | Verde | Pos: (9.92e+10, 1.03e+10) | Vel: (-3.19e+03, 2.22e+04) | Acel: (-6.76e-03, 4.14e-03)
482400.00s | Azul | Pos: (-1.17e+10, 9.91e+10) | Vel: (-2.26e+04, -3.63e+03) | Acel: (5.10e-03, -7.01e-03)
489600.00s | Vermelho | Pos: (-3.10e+11, 9.98e+09) | Vel: (1.22e+03, 2.02e+04) | Acel: (2.52e-03, 3.97e-04)
489600.00s | Verde | Pos: (9.92e+10, 1.05e+10) | Vel: (-3.24e+03, 2.22e+04) | Acel: (-6.76e-03, 4.13e-03)
489600.00s | Azul | Pos: (-1.18e+10, 9.91e+10) | Vel: (-2.26e+04, -3.68e+03) | Acel: (5.11e-03, -7.00e-03)
496800.00s | Vermelho | Pos: (-3.10e+11, 1.01e+10) | Vel: (1.24e+03, 2.02e+04) | Acel: (2.52e-03, 3.97e-04)
496800.00s | Verde | Pos: (9.92e+10, 1.07e+10) | Vel: (-3.29e+03, 2.22e+04) | Acel: (-6.77e-03, 4.13e-03)
496800.00s | Azul | Pos: (-1.20e+10, 9.90e+10) | Vel: (-2.25e+04, -3.73e+03) | Acel: (5.12e-03, -6.98e-03)
504000.00s | Vermelho | Pos: (-3.10e+11, 1.03e+10) | Vel: (1.25e+03, 2.02e+04) | Acel: (2.52e-03, 3.97e-04)
504000.00s | Verde | Pos: (9.91e+10, 1.08e+10) | Vel: (-3.34e+03, 2.23e+04) | Acel: (-6.78e-03, 4.12e-03)
504000.00s | Azul | Pos: (-1.21e+10, 9.90e+10) | Vel: (-2.25e+04, -3.78e+03) | Acel: (5.12e-03, -6.97e-03)
511200.00s | Vermelho | Pos: (-3.10e+11, 1.04e+10) | Vel: (1.27e+03, 2.02e+04) | Acel: (2.52e-03, 3.97e-04)
511200.00s | Verde | Pos: (9.91e+10, 1.10e+10) | Vel: (-3.39e+03, 2.23e+04) | Acel: (-6.79e-03, 4.11e-03)
511200.00s | Azul | Pos: (-1.23e+10, 9.90e+10) | Vel: (-2.25e+04, -3.83e+03) | Acel: (5.13e-03, -6.96e-03)
518400.00s | Vermelho | Pos: (-3.10e+11, 1.06e+10) | Vel: (1.29e+03, 2.02e+04) | Acel: (2.53e-03, 3.97e-04)
518400.00s | Verde | Pos: (9.91e+10, 1.11e+10) | Vel: (-3.44e+03, 2.23e+04) | Acel: (-6.79e-03, 4.10e-03)
518400.00s | Azul | Pos: (-1.25e+10, 9.89e+10) | Vel: (-2.24e+04, -3.88e+03) | Acel: (5.14e-03, -6.95e-03)
525600.00s | Vermelho | Pos: (-3.10e+11, 1.07e+10) | Vel: (1.31e+03, 2.02e+04) | Acel: (2.53e-03, 3.97e-04)
525600.00s | Verde | Pos: (9.91e+10, 1.13e+10) | Vel: (-3.49e+03, 2.23e+04) | Acel: (-6.80e-03, 4.09e-03)
525600.00s | Azul | Pos: (-1.26e+10, 9.89e+10) | Vel: (-2.24e+04, -3.93e+03) | Acel: (5.14e-03, -6.94e-03)
532800.00s | Vermelho | Pos: (-3.10e+11, 1.09e+10) | Vel: (1.33e+03, 2.02e+04) | Acel: (2.53e-03, 3.98e-04)
532800.00s | Verde | Pos: (9.90e+10, 1.15e+10) | Vel: (-3.54e+03, 2.24e+04) | Acel: (-6.81e-03, 4.09e-03)
532800.00s | Azul | Pos: (-1.28e+10, 9.89e+10) | Vel: (-2.23e+04, -3.98e+03) | Acel: (5.15e-03, -6.92e-03)
540000.00s | Vermelho | Pos: (-3.10e+11, 1.10e+10) | Vel: (1.34e+03, 2.02e+04) | Acel: (2.53e-03, 3.98e-04)
540000.00s | Verde | Pos: (9.90e+10, 1.16e+10) | Vel: (-3.59e+03, 2.24e+04) | Acel: (-6.82e-03, 4.08e-03)
540000.00s | Azul | Pos: (-1.29e+10, 9.89e+10) | Vel: (-2.23e+04, -4.03e+03) | Acel: (5.16e-03, -6.91e-03)
547200.00s | Vermelho | Pos: (-3.10e+11, 1.11e+10) | Vel: (1.36e+03, 2.02e+04) | Acel: (2.54e-03, 3.98e-04)
547200.00s | Verde | Pos: (9.90e+10, 1.18e+10) | Vel: (-3.63e+03, 2.24e+04) | Acel: (-6.83e-03, 4.07e-03)
547200.00s | Azul | Pos: (-1.31e+10, 9.88e+10) | Vel: (-2.23e+04, -4.08e+03) | Acel: (5.17e-03, -6.90e-03)
554400.00s | Vermelho | Pos: (-3.10e+11, 1.13e+10) | Vel: (1.38e+03, 2.02e+04) | Acel: (2.54e-03, 3.98e-04)
554400.00s | Verde | Pos: (9.90e+10, 1.19e+10) | Vel: (-3.68e+03, 2.25e+04) | Acel: (-6.83e-03, 4.06e-03)
554400.00s | Azul | Pos: (-1.33e+10, 9.88e+10) | Vel: (-2.22e+04, -4.13e+03) | Acel: (5.17e-03, -6.89e-03)
561600.00s | Vermelho | Pos: (-3.10e+11, 1.14e+10) | Vel: (1.40e+03, 2.02e+04) | Acel: (2.54e-03, 3.98e-04)
561600.00s | Verde | Pos: (9.89e+10, 1.21e+10) | Vel: (-3.73e+03, 2.25e+04) | Acel: (-6.84e-03, 4.05e-03)
561600.00s | Azul | Pos: (-1.34e+10, 9.88e+10) | Vel: (-2.22e+04, -4.18e+03) | Acel: (5.18e-03, -6.88e-03)
568800.00s | Vermelho | Pos: (-3.10e+11, 1.16e+10) | Vel: (1.42e+03, 2.02e+04) | Acel: (2.54e-03, 3.98e-04)
568800.00s | Verde | Pos: (9.89e+10, 1.23e+10) | Vel: (-3.78e+03, 2.25e+04) | Acel: (-6.85e-03, 4.05e-03)
568800.00s | Azul | Pos: (-1.36e+10, 9.87e+10) | Vel: (-2.22e+04, -4.23e+03) | Acel: (5.19e-03, -6.86e-03)
576000.00s | Vermelho | Pos: (-3.10e+11, 1.17e+10) | Vel: (1.44e+03, 2.02e+04) | Acel: (2.54e-03, 3.98e-04)
576000.00s | Verde | Pos: (9.89e+10, 1.24e+10) | Vel: (-3.83e+03, 2.25e+04) | Acel: (-6.86e-03, 4.04e-03)
576000.00s | Azul | Pos: (-1.37e+10, 9.87e+10) | Vel: (-2.21e+04, -4.28e+03) | Acel: (5.20e-03, -6.85e-03)
583200.00s | Vermelho | Pos: (-3.10e+11, 1.19e+10) | Vel: (1.45e+03, 2.02e+04) | Acel: (2.55e-03, 3.98e-04)
583200.00s | Verde | Pos: (9.89e+10, 1.26e+10) | Vel: (-3.88e+03, 2.26e+04) | Acel: (-6.86e-03, 4.03e-03)
583200.00s | Azul | Pos: (-1.39e+10, 9.87e+10) | Vel: (-2.21e+04, -4.33e+03) | Acel: (5.20e-03, -6.84e-03)
590400.00s | Vermelho | Pos: (-3.10e+11, 1.20e+10) | Vel: (1.47e+03, 2.02e+04) | Acel: (2.55e-03, 3.98e-04)
590400.00s | Verde | Pos: (9.88e+10, 1.28e+10) | Vel: (-3.93e+03, 2.26e+04) | Acel: (-6.87e-03, 4.02e-03)
590400.00s | Azul | Pos: (-1.41e+10, 9.86e+10) | Vel: (-2.21e+04, -4.38e+03) | Acel: (5.21e-03, -6.83e-03)
597600.00s | Vermelho | Pos: (-3.10e+11, 1.22e+10) | Vel: (1.49e+03, 2.02e+04) | Acel: (2.55e-03, 3.98e-04)
597600.00s | Verde | Pos: (9.88e+10, 1.29e+10) | Vel: (-3.98e+03, 2.26e+04) | Acel: (-6.88e-03, 4.01e-03)
597600.00s | Azul | Pos: (-1.42e+10, 9.86e+10) | Vel: (-2.20e+04, -4.43e+03) | Acel: (5.22e-03, -6.82e-03)
604800.00s | Vermelho | Pos: (-3.10e+11, 1.23e+10) | Vel: (1.51e+03, 2.02e+04) | Acel: (2.55e-03, 3.98e-04)
604800.00s | Verde | Pos: (9.88e+10, 1.31e+10) | Vel: (-4.03e+03, 2.27e+04) | Acel: (-6.89e-03, 4.01e-03)
604800.00s | Azul | Pos: (-1.44e+10, 9.86e+10) | Vel: (-2.20e+04, -4.48e+03) | Acel: (5.23e-03, -6.81e-03)
612000.00s | Vermelho | Pos: (-3.10e+11, 1.25e+10) | Vel: (1.53e+03, 2.02e+04) | Acel: (2.56e-03, 3.98e-04)
612000.00s | Verde | Pos: (9.87e+10, 1.33e+10) | Vel: (-4.08e+03, 2.27e+04) | Acel: (-6.90e-03, 4.00e-03)
612000.00s | Azul | Pos: (-1.45e+10, 9.85e+10) | Vel: (-2.19e+04, -4.53e+03) | Acel: (5.23e-03, -6.79e-03)
619200.00s | Vermelho | Pos: (-3.10e+11, 1.26e+10) | Vel: (1.55e+03, 2.02e+04) | Acel: (2.56e-03, 3.98e-04)
619200.00s | Verde | Pos: (9.87e+10, 1.34e+10) | Vel: (-4.13e+03, 2.27e+04) | Acel: (-6.90e-03, 3.99e-03)
619200.00s | Azul | Pos: (-1.47e+10, 9.85e+10) | Vel: (-2.19e+04, -4.58e+03) | Acel: (5.24e-03, -6.78e-03)
626400.00s | Vermelho | Pos: (-3.10e+11, 1.28e+10) | Vel: (1.57e+03, 2.02e+04) | Acel: (2.56e-03, 3.98e-04)
626400.00s | Verde | Pos: (9.87e+10, 1.36e+10) | Vel: (-4.18e+03, 2.28e+04) | Acel: (-6.91e-03, 3.98e-03)
626400.00s | Azul | Pos: (-1.49e+10, 9.85e+10) | Vel: (-2.19e+04, -4.62e+03) | Acel: (5.25e-03, -6.77e-03)
633600.00s | Vermelho | Pos: (-3.09e+11, 1.29e+10) | Vel: (1.58e+03, 2.03e+04) | Acel: (2.56e-03, 3.98e-04)
633600.00s | Verde | Pos: (9.87e+10, 1.37e+10) | Vel: (-4.23e+03, 2.28e+04) | Acel: (-6.92e-03, 3.97e-03)
633600.00s | Azul | Pos: (-1.50e+10, 9.84e+10) | Vel: (-2.18e+04, -4.67e+03) | Acel: (5.26e-03, -6.76e-03)
640800.00s | Vermelho | Pos: (-3.09e+11, 1.30e+10) | Vel: (1.60e+03, 2.03e+04) | Acel: (2.57e-03, 3.98e-04)
640800.00s | Verde | Pos: (9.86e+10, 1.39e+10) | Vel: (-4.28e+03, 2.28e+04) | Acel: (-6.93e-03, 3.97e-03)
640800.00s | Azul | Pos: (-1.52e+10, 9.84e+10) | Vel: (-2.18e+04, -4.72e+03) | Acel: (5.26e-03, -6.75e-03)
648000.00s | Vermelho | Pos: (-3.09e+11, 1.32e+10) | Vel: (1.62e+03, 2.03e+04) | Acel: (2.57e-03, 3.99e-04)
648000.00s | Verde | Pos: (9.86e+10, 1.41e+10) | Vel: (-4.33e+03, 2.28e+04) | Acel: (-6.94e-03, 3.96e-03)
648000.00s | Azul | Pos: (-1.53e+10, 9.84e+10) | Vel: (-2.17e+04, -4.77e+03) | Acel: (5.27e-03, -6.73e-03)
655200.00s | Vermelho | Pos: (-3.09e+11, 1.33e+10) | Vel: (1.64e+03, 2.03e+04) | Acel: (2.57e-03, 3.99e-04)
655200.00s | Verde | Pos: (9.86e+10, 1.42e+10) | Vel: (-4.38e+03, 2.29e+04) | Acel: (-6.95e-03, 3.95e-03)
655200.00s | Azul | Pos: (-1.55e+10, 9.83e+10) | Vel: (-2.17e+04, -4.82e+03) | Acel: (5.28e-03, -6.72e-03)
662400.00s | Vermelho | Pos: (-3.09e+11, 1.35e+10) | Vel: (1.66e+03, 2.03e+04) | Acel: (2.57e-03, 3.99e-04)
662400.00s | Verde | Pos: (9.85e+10, 1.44e+10) | Vel: (-4.43e+03, 2.29e+04) | Acel: (-6.95e-03, 3.94e-03)
662400.00s | Azul | Pos: (-1.56e+10, 9.83e+10) | Vel: (-2.17e+04, -4.87e+03) | Acel: (5.29e-03, -6.71e-03)
669600.00s | Vermelho | Pos: (-3.09e+11, 1.36e+10) | Vel: (1.68e+03, 2.03e+04) | Acel: (2.57e-03, 3.99e-04)
669600.00s | Verde | Pos: (9.85e+10, 1.46e+10) | Vel: (-4.48e+03, 2.29e+04) | Acel: (-6.96e-03, 3.93e-03)
669600.00s | Azul | Pos: (-1.58e+10, 9.83e+10) | Vel: (-2.16e+04, -4.91e+03) | Acel: (5.29e-03, -6.70e-03)
676800.00s | Vermelho | Pos: (-3.09e+11, 1.38e+10) | Vel: (1.69e+03, 2.03e+04) | Acel: (2.58e-03, 3.99e-04)
676800.00s | Verde | Pos: (9.85e+10, 1.47e+10) | Vel: (-4.53e+03, 2.29e+04) | Acel: (-6.97e-03, 3.93e-03)
676800.00s | Azul | Pos: (-1.59e+10, 9.82e+10) | Vel: (-2.16e+04, -4.96e+03) | Acel: (5.30e-03, -6.69e-03)
684000.00s | Vermelho | Pos: (-3.09e+11, 1.39e+10) | Vel: (1.71e+03, 2.03e+04) | Acel: (2.58e-03, 3.99e-04)
684000.00s | Verde | Pos: (9.84e+10, 1.49e+10) | Vel: (-4.58e+03, 2.30e+04) | Acel: (-6.98e-03, 3.92e-03)
684000.00s | Azul | Pos: (-1.61e+10, 9.82e+10) | Vel: (-2.16e+04, -5.01e+03) | Acel: (5.31e-03, -6.68e-03)
691200.00s | Vermelho | Pos: (-3.09e+11, 1.41e+10) | Vel: (1.73e+03, 2.03e+04) | Acel: (2.58e-03, 3.99e-04)
691200.00s | Verde | Pos: (9.84e+10, 1.51e+10) | Vel: (-4.63e+03, 2.30e+04) | Acel: (-6.99e-03, 3.91e-03)
691200.00s | Azul | Pos: (-1.63e+10, 9.82e+10) | Vel: (-2.15e+04, -5.06e+03) | Acel: (5.32e-03, -6.66e-03)
698400.00s | Vermelho | Pos: (-3.09e+11, 1.42e+10) | Vel: (1.75e+03, 2.03e+04) | Acel: (2.58e-03, 3.99e-04)
698400.00s | Verde | Pos: (9.84e+10, 1.52e+10) | Vel: (-4.68e+03, 2.30e+04) | Acel: (-7.00e-03, 3.90e-03)
698400.00s | Azul | Pos: (-1.64e+10, 9.81e+10) | Vel: (-2.15e+04, -5.11e+03) | Acel: (5.33e-03, -6.65e-03)
705600.00s | Vermelho | Pos: (-3.09e+11, 1.44e+10) | Vel: (1.77e+03, 2.03e+04) | Acel: (2.59e-03, 3.99e-04)
705600.00s | Verde | Pos: (9.83e+10, 1.54e+10) | Vel: (-4.73e+03, 2.31e+04) | Acel: (-7.00e-03, 3.90e-03)
705600.00s | Azul | Pos: (-1.66e+10, 9.81e+10) | Vel: (-2.14e+04, -5.15e+03) | Acel: (5.33e-03, -6.64e-03)
712800.00s | Vermelho | Pos: (-3.09e+11, 1.45e+10) | Vel: (1.79e+03, 2.03e+04) | Acel: (2.59e-03, 3.99e-04)
712800.00s | Verde | Pos: (9.83e+10, 1.56e+10) | Vel: (-4.78e+03, 2.31e+04) | Acel: (-7.01e-03, 3.89e-03)
712800.00s | Azul | Pos: (-1.67e+10, 9.81e+10) | Vel: (-2.14e+04, -5.20e+03) | Acel: (5.34e-03, -6.63e-03)
720000.00s | Vermelho | Pos: (-3.09e+11, 1.46e+10) | Vel: (1.81e+03, 2.03e+04) | Acel: (2.59e-03, 3.99e-04)
720000.00s | Verde | Pos: (9.83e+10, 1.57e+10) | Vel: (-4.83e+03, 2.31e+04) | Acel: (-7.02e-03, 3.88e-03)
720000.00s | Azul | Pos: (-1.69e+10, 9.80e+10) | Vel: (-2.14e+04, -5.25e+03) | Acel: (5.35e-03, -6.62e-03)
727200.00s | Vermelho | Pos: (-3.09e+11, 1.48e+10) | Vel: (1.82e+03, 2.03e+04) | Acel: (2.59e-03, 3.99e-04)
727200.00s | Verde | Pos: (9.82e+10, 1.59e+10) | Vel: (-4.88e+03, 2.31e+04) | Acel: (-7.03e-03, 3.87e-03)
727200.00s | Azul | Pos: (-1.70e+10, 9.80e+10) | Vel: (-2.13e+04, -5.30e+03) | Acel: (5.36e-03, -6.60e-03)
734400.00s | Vermelho | Pos: (-3.09e+11, 1.49e+10) | Vel: (1.84e+03, 2.03e+04) | Acel: (2.60e-03, 3.99e-04)
734400.00s | Verde | Pos: (9.82e+10, 1.61e+10) | Vel: (-4.93e+03, 2.32e+04) | Acel: (-7.04e-03, 3.86e-03)
734400.00s | Azul | Pos: (-1.72e+10, 9.79e+10) | Vel: (-2.13e+04, -5.35e+03) | Acel: (5.37e-03, -6.59e-03)
741600.00s | Vermelho | Pos: (-3.09e+11, 1.51e+10) | Vel: (1.86e+03, 2.03e+04) | Acel: (2.60e-03, 3.99e-04)
741600.00s | Verde | Pos: (9.82e+10, 1.62e+10) | Vel: (-4.98e+03, 2.32e+04) | Acel: (-7.05e-03, 3.86e-03)
741600.00s | Azul | Pos: (-1.73e+10, 9.79e+10) | Vel: (-2.13e+04, -5.39e+03) | Acel: (5.37e-03, -6.58e-03)
748800.00s | Vermelho | Pos: (-3.09e+11, 1.52e+10) | Vel: (1.88e+03, 2.03e+04) | Acel: (2.60e-03, 3.99e-04)
748800.00s | Verde | Pos: (9.81e+10, 1.64e+10) | Vel: (-5.03e+03, 2.32e+04) | Acel: (-7.06e-03, 3.85e-03)
748800.00s | Azul | Pos: (-1.75e+10, 9.79e+10) | Vel: (-2.12e+04, -5.44e+03) | Acel: (5.38e-03, -6.57e-03)
756000.00s | Vermelho | Pos: (-3.09e+11, 1.54e+10) | Vel: (1.90e+03, 2.03e+04) | Acel: (2.60e-03, 3.99e-04)
756000.00s | Verde | Pos: (9.81e+10, 1.66e+10) | Vel: (-5.08e+03, 2.33e+04) | Acel: (-7.06e-03, 3.84e-03)
756000.00s | Azul | Pos: (-1.76e+10, 9.78e+10) | Vel: (-2.12e+04, -5.49e+03) | Acel: (5.39e-03, -6.56e-03)
763200.00s | Vermelho | Pos: (-3.09e+11, 1.55e+10) | Vel: (1.92e+03, 2.03e+04) | Acel: (2.61e-03, 3.99e-04)
763200.00s | Verde | Pos: (9.80e+10, 1.67e+10) | Vel: (-5.14e+03, 2.33e+04) | Acel: (-7.07e-03, 3.83e-03)
763200.00s | Azul | Pos: (-1.78e+10, 9.78e+10) | Vel: (-2.11e+04, -5.53e+03) | Acel: (5.40e-03, -6.55e-03)
770400.00s | Vermelho | Pos: (-3.09e+11, 1.57e+10) | Vel: (1.94e+03, 2.03e+04) | Acel: (2.61e-03, 3.99e-04)
770400.00s | Verde | Pos: (9.80e+10, 1.69e+10) | Vel: (-5.19e+03, 2.33e+04) | Acel: (-7.08e-03, 3.82e-03)
770400.00s | Azul | Pos: (-1.79e+10, 9.77e+10) | Vel: (-2.11e+04, -5.58e+03) | Acel: (5.41e-03, -6.53e-03)
777600.00s | Vermelho | Pos: (-3.09e+11, 1.58e+10) | Vel: (1.96e+03, 2.03e+04) | Acel: (2.61e-03, 3.99e-04)
777600.00s | Verde | Pos: (9.80e+10, 1.71e+10) | Vel: (-5.24e+03, 2.33e+04) | Acel: (-7.09e-03, 3.82e-03)
777600.00s | Azul | Pos: (-1.81e+10, 9.77e+10) | Vel: (-2.11e+04, -5.63e+03) | Acel: (5.41e-03, -6.52e-03)
784800.00s | Vermelho | Pos: (-3.09e+11, 1.60e+10) | Vel: (1.97e+03, 2.03e+04) | Acel: (2.61e-03, 3.99e-04)
784800.00s | Verde | Pos: (9.79e+10, 1.72e+10) | Vel: (-5.29e+03, 2.34e+04) | Acel: (-7.10e-03, 3.81e-03)
784800.00s | Azul | Pos: (-1.82e+10, 9.77e+10) | Vel: (-2.10e+04, -5.68e+03) | Acel: (5.42e-03, -6.51e-03)
792000.00s | Vermelho | Pos: (-3.09e+11, 1.61e+10) | Vel: (1.99e+03, 2.03e+04) | Acel: (2.61e-03, 3.99e-04)
792000.00s | Verde | Pos: (9.79e+10, 1.74e+10) | Vel: (-5.34e+03, 2.34e+04) | Acel: (-7.11e-03, 3.80e-03)
792000.00s | Azul | Pos: (-1.84e+10, 9.76e+10) | Vel: (-2.10e+04, -5.72e+03) | Acel: (5.43e-03, -6.50e-03)
799200.00s | Vermelho | Pos: (-3.09e+11, 1.63e+10) | Vel: (2.01e+03, 2.03e+04) | Acel: (2.62e-03, 3.99e-04)
799200.00s | Verde | Pos: (9.79e+10, 1.76e+10) | Vel: (-5.39e+03, 2.34e+04) | Acel: (-7.12e-03, 3.79e-03)
799200.00s | Azul | Pos: (-1.85e+10, 9.76e+10) | Vel: (-2.09e+04, -5.77e+03) | Acel: (5.44e-03, -6.49e-03)
806400.00s | Vermelho | Pos: (-3.09e+11, 1.64e+10) | Vel: (2.03e+03, 2.03e+04) | Acel: (2.62e-03, 3.99e-04)
806400.00s | Verde | Pos: (9.78e+10, 1.77e+10) | Vel: (-5.44e+03, 2.34e+04) | Acel: (-7.13e-03, 3.78e-03)
806400.00s | Azul | Pos: (-1.87e+10, 9.75e+10) | Vel: (-2.09e+04, -5.82e+03) | Acel: (5.45e-03, -6.47e-03)
813600.00s | Vermelho | Pos: (-3.09e+11, 1.65e+10) | Vel: (2.05e+03, 2.03e+04) | Acel: (2.62e-03, 3.99e-04)
813600.00s | Verde | Pos: (9.78e+10, 1.79e+10) | Vel: (-5.49e+03, 2.35e+04) | Acel: (-7.13e-03, 3.78e-03)
813600.00s | Azul | Pos: (-1.88e+10, 9.75e+10) | Vel: (-2.09e+04, -5.86e+03) | Acel: (5.46e-03, -6.46e-03)
820800.00s | Vermelho | Pos: (-3.09e+11, 1.67e+10) | Vel: (2.07e+03, 2.03e+04) | Acel: (2.62e-03, 3.99e-04)
820800.00s | Verde | Pos: (9.77e+10, 1.81e+10) | Vel: (-5.55e+03, 2.35e+04) | Acel: (-7.14e-03, 3.77e-03)
820800.00s | Azul | Pos: (-1.90e+10, 9.75e+10) | Vel: (-2.08e+04, -5.91e+03) | Acel: (5.47e-03, -6.45e-03)
828000.00s | Vermelho | Pos: (-3.09e+11, 1.68e+10) | Vel: (2.09e+03, 2.03e+04) | Acel: (2.63e-03, 3.99e-04)
828000.00s | Verde | Pos: (9.77e+10, 1.82e+10) | Vel: (-5.60e+03, 2.35e+04) | Acel: (-7.15e-03, 3.76e-03)
828000.00s | Azul | Pos: (-1.91e+10, 9.74e+10) | Vel: (-2.08e+04, -5.95e+03) | Acel: (5.47e-03, -6.44e-03)
835200.00s | Vermelho | Pos: (-3.09e+11, 1.70e+10) | Vel: (2.11e+03, 2.03e+04) | Acel: (2.63e-03, 3.99e-04)
835200.00s | Verde | Pos: (9.77e+10, 1.84e+10) | Vel: (-5.65e+03, 2.36e+04) | Acel: (-7.16e-03, 3.75e-03)
835200.00s | Azul | Pos: (-1.93e+10, 9.74e+10) | Vel: (-2.07e+04, -6.00e+03) | Acel: (5.48e-03, -6.43e-03)
842400.00s | Vermelho | Pos: (-3.09e+11, 1.71e+10) | Vel: (2.13e+03, 2.03e+04) | Acel: (2.63e-03, 3.99e-04)
842400.00s | Verde | Pos: (9.76e+10, 1.86e+10) | Vel: (-5.70e+03, 2.36e+04) | Acel: (-7.17e-03, 3.75e-03)
842400.00s | Azul | Pos: (-1.94e+10, 9.73e+10) | Vel: (-2.07e+04, -6.05e+03) | Acel: (5.49e-03, -6.42e-03)
849600.00s | Vermelho | Pos: (-3.09e+11, 1.73e+10) | Vel: (2.15e+03, 2.03e+04) | Acel: (2.63e-03, 3.99e-04)
849600.00s | Verde | Pos: (9.76e+10, 1.88e+10) | Vel: (-5.75e+03, 2.36e+04) | Acel: (-7.18e-03, 3.74e-03)
849600.00s | Azul | Pos: (-1.96e+10, 9.73e+10) | Vel: (-2.07e+04, -6.09e+03) | Acel: (5.50e-03, -6.40e-03)
856800.00s | Vermelho | Pos: (-3.09e+11, 1.74e+10) | Vel: (2.16e+03, 2.03e+04) | Acel: (2.64e-03, 3.99e-04)
856800.00s | Verde | Pos: (9.75e+10, 1.89e+10) | Vel: (-5.80e+03, 2.36e+04) | Acel: (-7.19e-03, 3.73e-03)
856800.00s | Azul | Pos: (-1.97e+10, 9.72e+10) | Vel: (-2.06e+04, -6.14e+03) | Acel: (5.51e-03, -6.39e-03)
864000.00s | Vermelho | Pos: (-3.09e+11, 1.76e+10) | Vel: (2.18e+03, 2.03e+04) | Acel: (2.64e-03, 3.98e-04)
864000.00s | Verde | Pos: (9.75e+10, 1.91e+10) | Vel: (-5.86e+03, 2.37e+04) | Acel: (-7.20e-03, 3.72e-03)
864000.00s | Azul | Pos: (-1.99e+10, 9.72e+10) | Vel: (-2.06e+04, -6.19e+03) | Acel: (5.52e-03, -6.38e-03)
871200.00s | Vermelho | Pos: (-3.09e+11, 1.77e+10) | Vel: (2.20e+03, 2.03e+04) | Acel: (2.64e-03, 3.98e-04)
871200.00s | Verde | Pos: (9.74e+10, 1.93e+10) | Vel: (-5.91e+03, 2.37e+04) | Acel: (-7.21e-03, 3.71e-03)
871200.00s | Azul | Pos: (-2.00e+10, 9.71e+10) | Vel: (-2.05e+04, -6.23e+03) | Acel: (5.53e-03, -6.37e-03)
878400.00s | Vermelho | Pos: (-3.09e+11, 1.79e+10) | Vel: (2.22e+03, 2.03e+04) | Acel: (2.64e-03, 3.98e-04)
878400.00s | Verde | Pos: (9.74e+10, 1.94e+10) | Vel: (-5.96e+03, 2.37e+04) | Acel: (-7.22e-03, 3.71e-03)
878400.00s | Azul | Pos: (-2.02e+10, 9.71e+10) | Vel: (-2.05e+04, -6.28e+03) | Acel: (5.53e-03, -6.36e-03)
885600.00s | Vermelho | Pos: (-3.09e+11, 1.80e+10) | Vel: (2.24e+03, 2.04e+04) | Acel: (2.65e-03, 3.98e-04)
